agency,contractor,adj_weight,chemical
2,339,0.001691403,Detergent
2,339,0.001691403,Detergent
2,339,0.001691403,Detergent
2,339,0.001691403,Detergent
2,339,0.001691403,Detergent
2,339,0.001656156,Detergent
2,339,0.001317192,Detergent
2,339,5.96192E-05,Detergent
2,339,5.61109E-05,Detergent
2,339,5.61109E-05,Detergent
2,339,5.61109E-05,Detergent
2,339,2.82988E-05,Anti-icing / Deicing product
2,339,5.64538E-05,Detergent
2,339,0.000239941,Detergent
2,339,4.26233E-05,Detergent
2,339,4.26233E-05,Detergent
2,339,9.56997E-05,Detergent
2,339,3.8844E-05,Detergent
2,339,7.29095E-05,Anti-icing / Deicing product
2,339,7.18476E-05,Detergent
2,339,6.07419E-05,Detergent
2,339,0.00010692,Detergent
2,339,0.00010692,Detergent
2,339,0.00010692,Detergent
2,339,0.000126972,Detergent
2,339,4.57095E-05,Detergent
2,339,2.10812E-05,Detergent
2,339,0.000145506,Anti-icing / Deicing product
2,339,0.00019127,Anti-icing / Deicing product
2,339,3.0983E-05,Detergent
2,339,1.994E-05,Detergent
2,339,2.3122E-05,Detergent
2,339,7.40009E-06,Detergent
2,339,2.10812E-05,Detergent
2,339,4.74719E-05,Anti-icing / Deicing product
2,339,0.00012315,Detergent
2,339,0.000180393,Detergent
2,339,0.00010359,Detergent
2,339,1.92819E-05,Detergent
2,339,2.10812E-05,Detergent
2,339,2.10812E-05,Detergent
2,339,0.000155498,Detergent
2,339,0.000155498,Detergent
2,339,0.000155498,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,0.000316034,Detergent
2,339,4.0341E-05,Detergent
2,339,0.000346176,Detergent
2,339,0.000424032,Detergent
2,339,9.54047E-05,Anti-icing / Deicing product
2,339,4.26233E-05,Detergent
2,339,1.39632E-05,Detergent
2,339,0.00101994,Detergent
2,339,0.000264641,Anti-icing / Deicing product
2,339,1.52611E-05,Detergent
2,339,2.42614E-05,Detergent
2,339,1.994E-05,Detergent
2,339,2.522E-05,Detergent
2,339,2.522E-05,Detergent
2,339,2.522E-05,Detergent
2,339,2.522E-05,Detergent
2,339,0.000199345,Detergent
2,339,0.000192487,Detergent
2,339,0.000141037,Detergent
2,339,1.994E-05,Detergent
2,339,1.19002E-05,Detergent
2,339,1.52611E-05,Detergent
2,339,6.28915E-05,Detergent
2,339,6.28915E-05,Detergent
2,339,1.994E-05,Detergent
2,339,0.000602386,Detergent
2,339,0.000149831,Detergent
2,339,9.15517E-06,Detergent
2,339,2.4914E-05,Detergent
2,339,0.004079727,Detergent
2,339,7.40009E-06,Detergent
2,339,9.27389E-05,Detergent
2,339,9.27389E-05,Detergent
2,339,8.11429E-05,Detergent
2,339,0.000387185,Detergent
2,339,2.42614E-05,Detergent
2,339,4.47527E-05,Detergent
2,339,1.994E-05,Detergent
2,339,1.994E-05,Detergent
2,339,6.97828E-05,Detergent
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,1.19002E-05,Detergent
2,339,3.1431E-05,Anti-icing / Deicing product
2,339,7.36598E-05,Detergent
2,339,1.994E-05,Detergent
2,339,0.000755694,Detergent
2,339,4.0341E-05,Detergent
2,339,1.994E-05,Detergent
2,339,0.000305553,Detergent
2,339,4.34714E-06,Detergent
2,339,1.60317E-05,Detergent
2,339,4.34714E-06,Detergent
2,339,8.4889E-05,Detergent
2,339,8.4889E-05,Detergent
2,339,8.4889E-05,Detergent
2,339,2.3122E-05,Detergent
2,339,4.90979E-05,Detergent
2,339,1.994E-05,Detergent
2,339,1.39632E-05,Detergent
2,339,0.000122883,Detergent
2,339,0.000418007,Detergent
2,339,6.13448E-05,Detergent
2,339,8.60339E-05,Detergent
2,339,3.29262E-06,Detergent
2,339,3.29262E-06,Detergent
2,339,3.29262E-06,Detergent
2,339,3.29262E-06,Detergent
2,339,3.29262E-06,Detergent
2,339,0.000142266,Detergent
2,339,1.52611E-05,Detergent
2,339,0.000228086,Detergent
2,339,1.52611E-05,Detergent
2,339,1.51468E-05,Detergent
2,339,2.96815E-05,Detergent
2,339,0.00019127,Anti-icing / Deicing product
2,339,0.00019127,Anti-icing / Deicing product
2,339,8.4924E-05,Detergent
2,339,0.000507881,Detergent
2,339,4.74719E-05,Anti-icing / Deicing product
2,339,0.000132518,Detergent
2,339,9.46194E-05,Detergent
2,339,0.000101544,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,0.000162747,Detergent
2,339,0.000101544,Detergent
2,339,0.000121945,Detergent
2,339,8.11429E-05,Detergent
2,339,7.79664E-05,Detergent
2,339,0.000162747,Detergent
2,339,0.00014192,Detergent
2,339,0.000101544,Detergent
2,339,4.34714E-06,Detergent
2,339,1.87712E-05,Detergent
2,339,8.11429E-05,Detergent
2,339,7.40009E-06,Detergent
2,339,0.000194478,Detergent
2,339,0.000101544,Detergent
2,339,5.04143E-05,Detergent
2,339,5.04143E-05,Detergent
2,339,9.56997E-05,Detergent
2,339,5.64501E-05,Detergent
2,339,1.994E-05,Detergent
2,339,6.07419E-05,Detergent
2,339,0.000225607,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,4.37571E-05,Detergent
2,339,2.82988E-05,Anti-icing / Deicing product
2,339,0.000272977,Detergent
2,339,8.11429E-05,Detergent
2,339,0.000414121,Detergent
2,339,0.000128792,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,5.98238E-05,Detergent
2,339,1.994E-05,Detergent
2,339,2.82988E-05,Anti-icing / Deicing product
2,339,0.000234696,Detergent
2,339,3.578E-05,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,6.07419E-05,Detergent
2,339,3.13739E-05,Detergent
2,339,7.92827E-05,Detergent
2,339,0.000306398,Detergent
2,339,0.000306398,Detergent
2,339,0.000306398,Detergent
2,339,0.000241179,Detergent
2,339,0.000197701,Detergent
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,4.76194E-05,Detergent
2,339,0.000110789,Detergent
2,339,4.74719E-05,Anti-icing / Deicing product
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,9.68648E-05,Detergent
2,339,9.84282E-05,Detergent
2,339,4.0341E-05,Detergent
2,339,3.0983E-05,Detergent
2,339,1.994E-05,Detergent
2,339,4.0341E-05,Detergent
2,339,0.000325657,Detergent
2,339,5.49679E-05,Detergent
2,339,7.49558E-05,Detergent
2,339,2.3122E-05,Detergent
2,339,4.0341E-05,Detergent
2,339,9.56997E-05,Detergent
2,339,0.000322367,Detergent
2,339,0.000322367,Detergent
2,339,8.11429E-05,Detergent
2,339,9.69164E-06,Detergent
2,339,2.3122E-05,Detergent
2,339,7.40009E-06,Detergent
2,339,0.000459694,Anti-icing / Deicing product
2,339,0.000459694,Anti-icing / Deicing product
2,339,0.000207396,Detergent
2,339,3.78854E-05,Anti-icing / Deicing product
2,339,0.002067582,Detergent
2,339,0.000807686,Detergent
2,339,2.82988E-05,Anti-icing / Deicing product
2,339,1.49292E-05,Detergent
2,339,1.994E-05,Detergent
2,339,6.13448E-05,Detergent
2,339,0.000145948,Detergent
2,339,4.26233E-05,Detergent
2,339,0.000203549,Detergent
2,339,0.000538092,Detergent
2,339,1.994E-05,Detergent
2,339,4.0341E-05,Detergent
2,339,2.42614E-05,Detergent
2,339,2.29985E-05,Detergent
2,339,0.000150251,Detergent
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,2.522E-05,Detergent
2,339,0.000451675,Detergent
2,339,9.94421E-06,Detergent
2,339,0.000195153,Detergent
2,339,8.11429E-05,Detergent
2,339,0.000187397,Detergent
2,339,2.82988E-05,Anti-icing / Deicing product
2,339,0.000111905,Detergent
2,339,6.34815E-05,Detergent
2,339,0.000166943,Detergent
2,339,0.000139429,Detergent
2,339,0.000132551,Detergent
2,339,1.994E-05,Detergent
2,339,4.97911E-05,Detergent
2,339,0.000119769,Detergent
2,339,0.000617596,Detergent
2,339,2.10812E-05,Detergent
2,339,9.5613E-05,Detergent
2,339,3.66225E-05,Detergent
2,339,1.19002E-05,Detergent
2,339,6.01409E-05,Detergent
2,339,0.000164465,Detergent
2,339,0.000566099,Detergent
2,339,0.000566099,Detergent
2,339,2.7801E-05,Detergent
2,339,6.53914E-05,Detergent
2,339,7.40009E-06,Detergent
2,339,0.000264751,Detergent
2,339,0.000203549,Detergent
2,339,7.60251E-05,Detergent
2,339,0.000775055,Detergent
2,339,3.78854E-05,Anti-icing / Deicing product
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,8.6067E-05,Detergent
2,339,4.26233E-05,Detergent
2,339,4.43563E-05,Detergent
2,339,1.52611E-05,Detergent
2,339,7.40009E-06,Detergent
2,339,0.000106212,Detergent
2,339,4.34714E-06,Detergent
2,339,6.07419E-05,Detergent
2,339,1.60317E-05,Detergent
2,339,1.994E-05,Detergent
2,339,0.000306117,Detergent
2,339,0.00010909,Detergent
2,339,7.37059E-05,Detergent
2,339,7.40009E-06,Detergent
2,339,0.000308567,Detergent
2,339,0.000272105,Detergent
2,339,0.000128792,Detergent
2,339,2.3122E-05,Detergent
2,339,0.000467769,Detergent
2,339,1.994E-05,Detergent
2,339,3.0983E-05,Detergent
2,339,4.26233E-05,Detergent
2,339,0.000504181,Detergent
2,339,0.000203549,Detergent
2,339,9.38709E-05,Detergent
2,339,1.994E-05,Detergent
2,339,3.53597E-05,Detergent
2,339,6.13448E-05,Detergent
2,339,7.70206E-05,Detergent
2,339,4.72765E-05,Detergent
2,339,3.68714E-05,Detergent
2,339,1.60317E-05,Detergent
2,339,4.26233E-05,Detergent
2,339,0.001636177,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,1.994E-05,Detergent
2,339,3.25243E-05,Detergent
2,339,0.00012315,Detergent
2,339,0.000246762,Detergent
2,339,1.994E-05,Detergent
2,339,9.513E-05,Detergent
2,339,6.16434E-05,Detergent
2,339,0.000312907,Detergent
2,339,0.000101544,Detergent
2,339,7.40009E-06,Detergent
2,339,1.994E-05,Detergent
2,339,2.8815E-05,Detergent
2,339,0.000818139,Detergent
2,339,0.000688887,Detergent
2,339,9.32293E-05,Detergent
2,339,4.34714E-06,Detergent
2,339,2.10812E-05,Detergent
2,339,4.26233E-05,Detergent
2,339,4.34714E-06,Detergent
2,339,4.28077E-05,Detergent
2,339,1.994E-05,Detergent
2,339,1.994E-05,Detergent
2,339,2.10812E-05,Detergent
2,339,0.000171876,Detergent
2,339,8.57075E-05,Detergent
2,339,1.994E-05,Detergent
2,339,9.94421E-06,Detergent
2,339,0.000121945,Detergent
2,339,1.49292E-05,Detergent
2,339,0.000239203,Anti-icing / Deicing product
2,339,9.53052E-05,Detergent
2,339,0.000171876,Detergent
2,339,8.6209E-05,Detergent
2,339,0.000101544,Detergent
2,339,1.994E-05,Detergent
2,339,7.4895E-05,Detergent
2,339,1.994E-05,Detergent
2,339,0.000392588,Detergent
2,339,0.001308639,Detergent
2,339,1.19002E-05,Detergent
2,339,0.000341116,Detergent
2,339,0.000328939,Detergent
2,339,2.42614E-05,Detergent
2,339,0.000150251,Detergent
2,339,1.87122E-05,Anti-icing / Deicing product
2,339,1.994E-05,Detergent
2,339,4.07226E-05,Detergent
2,339,1.994E-05,Detergent
2,339,1.994E-05,Detergent
2,339,2.3122E-05,Detergent
2,339,3.8844E-05,Detergent
2,339,1.994E-05,Detergent
2,339,1.19002E-05,Detergent
2,339,0.000187637,Detergent
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,0.000430934,Anti-icing / Deicing product
2,339,0.000258376,Anti-icing / Deicing product
2,339,5.24274E-05,Detergent
2,339,2.10812E-05,Detergent
2,339,0.000322671,Detergent
2,339,6.41654E-05,Detergent
2,339,0.000363828,Anti-icing / Deicing product
2,339,0.000172097,Anti-icing / Deicing product
2,339,0.000151486,Detergent
2,339,1.994E-05,Detergent
2,339,4.0341E-05,Detergent
2,339,8.39211E-05,Detergent
2,339,0.000281626,Detergent
2,339,0.000180393,Detergent
2,339,3.24653E-05,Detergent
2,339,0.00021496,Detergent
2,339,3.0983E-05,Detergent
2,339,2.96815E-05,Detergent
2,339,9.12567E-06,Anti-icing / Deicing product
2,339,0.000113368,Detergent
2,339,2.10812E-05,Detergent
2,339,1.49292E-05,Detergent
2,339,0.000430381,Detergent
2,339,6.07419E-05,Detergent
2,339,1.52611E-05,Detergent
2,339,4.0341E-05,Detergent
2,339,0.00018906,Detergent
2,339,4.74166E-06,Detergent
2,339,2.82988E-05,Anti-icing / Deicing product
2,339,3.0983E-05,Detergent
2,339,0.001658282,Detergent
2,339,9.94421E-06,Detergent
2,339,6.41654E-05,Detergent
2,339,1.52611E-05,Detergent
2,339,0.000626124,Detergent
2,339,5.98238E-05,Detergent
2,339,1.33659E-05,Detergent
2,339,5.33713E-05,Detergent
2,339,1.29972E-05,Detergent
2,339,0.000104623,Detergent
2,339,0.000102779,Detergent
2,339,6.1483E-05,Detergent
2,339,2.05558E-05,Detergent
2,339,3.99133E-05,Detergent
2,339,5.33713E-05,Detergent
2,339,0.000283346,Detergent
2,339,8.2131E-05,Detergent
2,339,9.8631E-06,Detergent
2,339,2.01871E-05,Detergent
2,339,1.29972E-05,Detergent
2,339,2.64552E-05,Detergent
2,339,5.20808E-05,Detergent
2,339,2.05558E-05,Detergent
2,339,0.000154399,Detergent
2,339,5.11591E-05,Detergent
2,339,2.64552E-05,Detergent
2,339,0.000107204,Detergent
2,339,9.41142E-05,Detergent
2,339,9.8631E-06,Detergent
2,339,4.08351E-05,Detergent
2,339,4.08351E-05,Detergent
2,339,2.05558E-05,Detergent
2,339,2.01871E-05,Detergent
2,339,5.33713E-05,Detergent
2,339,9.8631E-06,Detergent
2,339,0.000331382,Detergent
2,339,9.8631E-06,Detergent
2,339,2.01871E-05,Detergent
2,339,0.000137807,Detergent
2,339,1.00475E-05,Detergent
2,339,0.00013412,Detergent
2,339,1.29972E-05,Detergent
2,339,1.00475E-05,Detergent
2,339,9.8631E-06,Detergent
2,339,2.05558E-05,Detergent
2,339,2.64552E-05,Detergent
2,339,0.00013412,Detergent
2,339,1.33659E-05,Detergent
2,339,0.000179287,Detergent
2,339,1.57386E-05,Detergent
2,339,3.1938E-05,Detergent
8,340,0.002746458,Fertilizer / Pesticide
6,341,0.000791537,Fertilizer / Pesticide
6,341,0.000791537,Fertilizer / Pesticide
6,341,0.000770747,Fertilizer / Pesticide
6,341,0.001290038,Fertilizer / Pesticide
6,341,0.000981793,Fertilizer / Pesticide
6,341,0.000981793,Fertilizer / Pesticide
6,341,0.001304786,Fertilizer / Pesticide
20,342,0.175138644,Anti-icing / Deicing product
20,342,0.175138644,Anti-icing / Deicing product
20,342,0.175138644,Anti-icing / Deicing product
20,342,0.175138644,Anti-icing / Deicing product
8,343,0.001857857,Fertilizer / Pesticide
1,344,0.000388901,Corrosion
1,344,0.000652605,Corrosion
1,344,0.000141494,Corrosion
1,344,0.004573501,Corrosion
1,344,0.00099903,Corrosion
1,344,0.003678566,Corrosion
1,344,0.012744283,Corrosion
1,344,0.002217768,Corrosion
1,345,0.000461523,Coating
1,345,0.004516284,Coating
1,346,0.000110148,Fertilizer / Pesticide
1,346,0.001105681,Coating
8,347,0.002200945,Fertilizer / Pesticide
8,347,0.002200945,Fertilizer / Pesticide
14,348,0.001800338,Fertilizer / Pesticide
1,350,9.07958E-05,Corrosion
1,350,0.000182052,Corrosion
1,350,0.000101525,Corrosion
1,350,0.00026317,Corrosion
1,350,0.000202677,Corrosion
1,350,7.7983E-05,Corrosion
1,350,9.07958E-05,Corrosion
1,350,9.17637E-05,Corrosion
1,350,8.54587E-05,Corrosion
3,351,0.003686678,Fertilizer / Pesticide
3,351,0.003686678,Fertilizer / Pesticide
7,352,0.031792264,Salt / Reagent
7,352,0.031792264,Salt / Reagent
0,353,0.07463517,Corrosion
18,354,0.004239749,Fertilizer / Pesticide
18,354,0.003098764,Fertilizer / Pesticide
1,355,0.000407106,Corrosion
1,355,0.000404341,Corrosion
1,355,0.000404341,Corrosion
1,356,0.000289802,Salt / Reagent
1,356,3.9917E-05,Corrosion
1,356,1.55339E-05,Corrosion
1,356,1.16366E-05,Corrosion
1,356,4.79291E-05,Corrosion
1,356,6.00266E-05,Corrosion
1,356,3.80162E-05,Corrosion
1,356,1.49089E-05,Corrosion
1,356,8.48853E-05,Corrosion
1,356,6.31238E-06,Corrosion
1,356,3.46591E-06,Corrosion
1,356,9.08142E-06,Corrosion
1,356,1.49089E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,1.13619E-05,Corrosion
1,356,0.000281782,Corrosion
1,356,9.33989E-05,Corrosion
1,356,8.98464E-05,Corrosion
1,356,0.00048296,Corrosion
1,356,2.56994E-05,Corrosion
1,356,2.74581E-05,Corrosion
1,356,2.43351E-07,Corrosion
1,356,1.45605E-05,Corrosion
1,356,0.000116324,Corrosion
1,356,1.87251E-05,Corrosion
1,356,9.08142E-06,Corrosion
1,356,3.7041E-05,Corrosion
1,356,3.48435E-05,Corrosion
1,356,8.48853E-05,Corrosion
1,356,5.37235E-05,Corrosion
1,356,6.31238E-06,Corrosion
1,356,1.87251E-05,Corrosion
1,356,6.31238E-06,Corrosion
1,356,2.43351E-07,Corrosion
1,356,5.47577E-05,Anti-icing / Deicing product
1,356,1.60022E-06,Corrosion
1,356,1.87251E-05,Corrosion
1,356,3.7041E-05,Corrosion
1,356,3.58316E-05,Corrosion
1,356,0.00028478,Fertilizer / Pesticide
1,356,5.72797E-06,Corrosion
1,356,4.09365E-05,Corrosion
1,356,0.001233551,Corrosion
1,356,2.37341E-05,Corrosion
1,356,1.16366E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,3.82209E-05,Corrosion
1,356,5.72244E-06,Corrosion
1,356,3.02788E-05,Corrosion
1,356,3.90026E-05,Corrosion
1,356,2.37341E-05,Corrosion
1,356,4.68304E-05,Corrosion
1,356,1.49089E-05,Corrosion
1,356,1.81923E-05,Corrosion
1,356,1.27759E-05,Corrosion
1,356,0.000616545,Corrosion
1,356,1.86237E-05,Corrosion
1,356,1.76006E-05,Corrosion
1,356,1.73037E-05,Corrosion
1,356,6.31238E-06,Corrosion
1,356,9.08142E-06,Corrosion
1,356,3.02788E-05,Corrosion
1,356,0.000111215,Corrosion
1,356,4.64285E-05,Corrosion
1,356,1.9728E-05,Corrosion
1,356,3.02788E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,0.000297563,Corrosion
1,356,1.65184E-06,Corrosion
1,356,2.81661E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,0.000113287,Corrosion
1,356,1.16366E-05,Corrosion
1,356,9.12678E-05,Corrosion
1,356,4.54034E-05,Corrosion
1,356,0.001607515,Corrosion
1,356,1.16366E-05,Corrosion
1,356,2.06664E-05,Corrosion
1,356,3.98027E-05,Salt / Reagent
1,356,0.000552844,Anti-icing / Deicing product
1,356,1.49089E-05,Corrosion
1,356,3.80162E-05,Corrosion
1,356,0.00011906,Corrosion
1,356,0.000769436,Anti-icing / Deicing product
1,356,1.76006E-05,Corrosion
1,356,0.000522744,Corrosion
1,356,0.000763146,Anti-icing / Deicing product
1,356,1.49089E-05,Corrosion
1,356,0.000410876,Corrosion
1,356,3.65488E-05,Salt / Reagent
1,356,3.5662E-05,Corrosion
1,356,5.8773E-06,Corrosion
1,356,1.86237E-05,Corrosion
1,356,3.02161E-05,Corrosion
1,356,0.000552844,Anti-icing / Deicing product
1,356,4.16057E-05,Corrosion
1,356,7.68308E-05,Corrosion
1,356,0.000253583,Fertilizer / Pesticide
1,356,0.000287047,Corrosion
1,356,3.5662E-05,Corrosion
1,356,9.33989E-05,Corrosion
1,356,0.000276196,Corrosion
1,356,0.000663696,Anti-icing / Deicing product
1,356,2.22888E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,0.000172213,Corrosion
1,356,9.63191E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,3.34055E-05,Corrosion
1,356,9.49623E-05,Corrosion
1,356,1.49089E-05,Corrosion
1,356,0.000262137,Anti-icing / Deicing product
1,356,0.01858272,Anti-icing / Deicing product
1,356,5.69663E-07,Corrosion
1,356,4.31838E-05,Salt / Reagent
1,356,1.16366E-05,Corrosion
1,356,4.89283E-06,Corrosion
1,356,6.09115E-06,Corrosion
1,356,4.72507E-05,Corrosion
1,356,1.52353E-05,Corrosion
1,356,6.09115E-06,Corrosion
1,356,1.45642E-06,Corrosion
1,356,1.45642E-06,Corrosion
1,356,0.000227036,Corrosion
1,356,1.55339E-05,Corrosion
1,356,9.08142E-06,Corrosion
1,356,1.9728E-05,Corrosion
1,356,3.02788E-05,Corrosion
1,356,0.00164753,Cleaner / Disinfectant
1,356,1.02023E-05,Corrosion
1,356,2.56994E-05,Corrosion
1,356,6.31238E-06,Corrosion
1,356,6.31238E-06,Corrosion
1,356,9.08142E-06,Corrosion
1,356,4.07613E-05,Corrosion
1,356,1.76006E-05,Corrosion
1,356,2.74581E-05,Corrosion
1,356,7.10327E-06,Corrosion
1,356,6.89753E-05,Corrosion
1,356,6.15752E-06,Corrosion
1,356,9.17581E-05,Corrosion
1,356,2.81513E-06,Corrosion
1,356,0.000965629,Anti-icing / Deicing product
1,356,0.010022717,Anti-icing / Deicing product
1,356,0.010022717,Anti-icing / Deicing product
1,356,0.000140329,Corrosion
1,356,0.00929113,Anti-icing / Deicing product
1,356,0.00929113,Anti-icing / Deicing product
1,356,3.578E-05,Corrosion
1,356,1.87251E-05,Corrosion
1,356,4.22122E-05,Corrosion
1,356,6.31238E-06,Corrosion
1,356,6.72719E-05,Corrosion
1,356,0.000134396,Corrosion
1,356,0.000130796,Corrosion
1,356,4.89283E-06,Corrosion
1,356,0.000603345,Anti-icing / Deicing product
1,356,5.56279E-05,Corrosion
1,356,9.53752E-05,Corrosion
1,356,9.08142E-06,Corrosion
1,356,2.60128E-05,Corrosion
1,356,4.73797E-05,Anti-icing / Deicing product
1,356,4.22122E-05,Corrosion
1,356,0.000123731,Corrosion
1,356,4.87071E-06,Corrosion
1,356,1.81997E-05,Corrosion
1,356,1.49089E-05,Corrosion
1,356,2.06664E-05,Corrosion
1,356,6.96501E-05,Corrosion
1,356,0.0012827,Anti-icing / Deicing product
